time, step, current, voltage, chgAh, disAh
42429.0159, 6.0000, -0.0000, 3.1785, 2.9032, 4.6929
42430.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42431.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42432.0159, 6.0000, -0.0000, 3.1788, 2.9032, 4.6929
42433.0159, 6.0000, -0.0000, 3.1788, 2.9032, 4.6929
42434.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42435.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42436.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42437.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42438.0159, 6.0000, -0.0000, 3.1788, 2.9032, 4.6929
42439.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42440.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42441.0159, 6.0000, -0.0000, 3.1788, 2.9032, 4.6929
42442.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42443.0159, 6.0000, -0.0000, 3.1786, 2.9032, 4.6929
42444.0159, 6.0000, -0.0000, 3.1788, 2.9032, 4.6929
42445.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42446.0159, 6.0000, -0.0000, 3.1788, 2.9032, 4.6929
42447.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42448.0159, 6.0000, -0.0000, 3.1788, 2.9032, 4.6929
42449.0159, 6.0000, -0.0000, 3.1787, 2.9032, 4.6929
42450.0159, 6.0000, -0.0000, 3.1788, 2.9032, 4.6929
42451.0159, 6.0000, -0.0344, 3.1794, 2.9032, 4.6929
42452.0159, 5.0000, -0.1776, 3.1823, 2.9032, 4.6929
42453.0159, 5.0000, -0.1776, 3.1826, 2.9033, 4.6929
42454.0159, 5.0000, -0.1776, 3.1828, 2.9033, 4.6929
42455.0159, 5.0000, -0.1773, 3.1833, 2.9034, 4.6929
42456.0159, 5.0000, -0.1756, 3.1835, 2.9034, 4.6929
42457.0159, 5.0000, -0.1756, 3.1838, 2.9035, 4.6929
42458.0159, 5.0000, -0.1756, 3.1839, 2.9035, 4.6929
42459.0159, 5.0000, -0.1757, 3.1841, 2.9036, 4.6929
42460.0159, 5.0000, -0.1776, 3.1842, 2.9036, 4.6929
42461.0159, 5.0000, -0.1775, 3.1844, 2.9037, 4.6929
42462.0159, 5.0000, -0.1756, 3.1846, 2.9037, 4.6929
42463.0159, 5.0000, -0.1756, 3.1847, 2.9038, 4.6929
42464.0159, 5.0000, -0.1756, 3.1849, 2.9038, 4.6929
42465.0159, 5.0000, -0.1756, 3.1850, 2.9039, 4.6929
42466.0159, 5.0000, -0.1775, 3.1852, 2.9039, 4.6929
42467.0159, 5.0000, -0.1776, 3.1854, 2.9040, 4.6929
42468.0159, 5.0000, -0.1776, 3.1855, 2.9040, 4.6929
42469.0159, 5.0000, -0.1776, 3.1857, 2.9041, 4.6929
42470.0159, 5.0000, -0.1776, 3.1858, 2.9041, 4.6929
42471.0159, 5.0000, -0.1758, 3.1859, 2.9042, 4.6929
42472.0159, 5.0000, 0.0775, 3.1817, 2.9042, 4.6929
42473.0159, 5.0000, 0.0665, 3.1811, 2.9042, 4.6929
42474.0159, 5.0000, 0.0590, 3.1810, 2.9042, 4.6929
42475.0159, 5.0000, -0.2300, 3.1860, 2.9042, 4.6929
42476.0159, 5.0000, -0.7276, 3.1955, 2.9043, 4.6929
42477.0159, 5.0000, -1.0697, 3.2035, 2.9046, 4.6929
42478.0159, 5.0000, -1.5840, 3.2150, 2.9049, 4.6929
42479.0159, 5.0000, -0.4613, 3.1974, 2.9052, 4.6929
42480.0159, 5.0000, -0.0771, 3.1898, 2.9053, 4.6929
42481.0159, 5.0000, -3.1456, 3.2447, 2.9057, 4.6929
42482.0159, 5.0000, -3.2880, 3.2542, 2.9065, 4.6929
42483.0159, 5.0000, -0.8635, 3.2154, 2.9072, 4.6929
42484.0159, 5.0000, -0.0488, 3.1992, 2.9073, 4.6929
42485.0159, 5.0000, 0.6685, 3.1839, 2.9074, 4.6930
42486.0159, 5.0000, 2.0361, 3.1556, 2.9074, 4.6934
42487.0159, 5.0000, 2.4994, 3.1415, 2.9074, 4.6940
42488.0159, 5.0000, 2.0067, 3.1454, 2.9074, 4.6946
42489.0159, 5.0000, 2.1824, 3.1387, 2.9074, 4.6952
42490.0159, 5.0000, 5.3590, 3.0754, 2.9074, 4.6962
42491.0159, 5.0000, 5.3439, 3.0647, 2.9074, 4.6977
42492.0159, 5.0000, 1.3656, 3.1316, 2.9074, 4.6987
42493.0159, 5.0000, 0.7313, 3.1456, 2.9075, 4.6990
42494.0159, 5.0000, 0.6386, 3.1491, 2.9075, 4.6992
42495.0159, 5.0000, -0.0111, 3.1625, 2.9075, 4.6993
42496.0159, 5.0000, -1.3221, 3.1895, 2.9077, 4.6993
42497.0159, 5.0000, -2.8866, 3.2237, 2.9083, 4.6993
42498.0159, 5.0000, -3.5630, 3.2433, 2.9093, 4.6993
42499.0159, 5.0000, -3.7150, 3.2528, 2.9103, 4.6993
42500.0159, 5.0000, -1.8650, 3.2234, 2.9110, 4.6993
42501.0159, 5.0000, -0.0347, 3.1897, 2.9112, 4.6993
42502.0159, 5.0000, 0.0365, 3.1862, 2.9112, 4.6993
42503.0159, 5.0000, 0.8877, 3.1687, 2.9112, 4.6995
42504.0159, 5.0000, 3.7749, 3.1101, 2.9112, 4.7003
42505.0159, 5.0000, 5.2800, 3.0722, 2.9112, 4.7016
42506.0159, 5.0000, 3.1590, 3.1032, 2.9112, 4.7027
42507.0159, 5.0000, 1.0601, 3.1406, 2.9112, 4.7031
42508.0159, 5.0000, -1.1095, 3.1841, 2.9114, 4.7032
42509.0159, 5.0000, -3.1964, 3.2294, 2.9122, 4.7032
42510.0159, 5.0000, -3.6312, 3.2453, 2.9131, 4.7032
42511.0159, 5.0000, -3.7023, 3.2534, 2.9142, 4.7032
42512.0159, 5.0000, -3.5757, 3.2565, 2.9152, 4.7032
42513.0159, 5.0000, -2.2357, 3.2352, 2.9158, 4.7032
42514.0159, 5.0000, -0.0945, 3.1956, 2.9160, 4.7032
42515.0159, 5.0000, 0.2656, 3.1864, 2.9160, 4.7033
42516.0159, 5.0000, 0.9533, 3.1711, 2.9160, 4.7035
42517.0159, 5.0000, 0.5435, 3.1764, 2.9160, 4.7037
