time, step, current, voltage, chgAh, disAh
6978.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6979.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6980.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6981.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6982.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6983.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6984.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6985.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6986.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6987.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6988.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6989.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6990.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6991.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6992.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6993.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6994.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6995.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6996.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6997.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6998.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
6999.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7000.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7001.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7002.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7003.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7004.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7005.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7006.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7007.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7008.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7009.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7010.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7011.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7012.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7013.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7014.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7015.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7016.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7017.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7018.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7019.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7020.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7021.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7022.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7023.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7024.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7025.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7026.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7027.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7028.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7029.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7030.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7031.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7032.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7033.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7034.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7035.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7036.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7037.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7038.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7039.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7040.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7041.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7042.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7043.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7044.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7045.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7046.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7047.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7048.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7049.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7050.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7051.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7052.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7053.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7054.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7055.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7056.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7057.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7058.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7059.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7060.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7061.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7062.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7063.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7064.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7065.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7066.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7067.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7068.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7069.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7070.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7071.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7072.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7073.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7074.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7075.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7076.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7077.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7078.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7079.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7080.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7081.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7082.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7083.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7084.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7085.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7086.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7087.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7088.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7089.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7090.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7091.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7092.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7093.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7094.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7095.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7096.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7097.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7098.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7099.0717, 1.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7100.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7101.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7102.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7103.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7104.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7105.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7106.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7107.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7108.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7109.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7110.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7111.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7112.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7113.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7114.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7115.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7116.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7117.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7118.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7119.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7120.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7121.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7122.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7123.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7124.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7125.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7126.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7127.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7128.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7129.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7130.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7131.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7132.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7133.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7134.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7135.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7136.0717, 1.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7137.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7138.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7139.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7140.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7141.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7142.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7143.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7144.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7145.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7146.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7147.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7148.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7149.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7150.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7151.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7152.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7153.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7154.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7155.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7156.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7157.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7158.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7159.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7160.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7161.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7162.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7163.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7164.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7165.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7166.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7167.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7168.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7169.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7170.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7171.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7172.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7173.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7174.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7175.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7176.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7177.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7178.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7179.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7180.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7181.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7182.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7183.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7184.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7185.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7186.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7187.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7188.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7189.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7190.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7191.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7192.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7193.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7194.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7195.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7196.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7197.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7198.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7199.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7200.0717, 1.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7201.0717, 2.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7202.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7203.0717, 2.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7204.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7205.0717, 2.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7206.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7207.0717, 2.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7208.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7209.0717, 2.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7210.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7211.0717, 2.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7212.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7213.0717, 2.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7214.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7215.0717, 2.0000, -0.0000, 3.5883, 0.0000, 0.0000,
7216.0717, 2.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7217.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7218.0717, 2.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7219.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7220.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7221.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7222.0717, 2.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7223.0717, 2.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7224.0717, 2.0000, -0.0000, 3.5881, 0.0000, 0.0000,
7225.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7226.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7227.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7228.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7229.0717, 2.0000, -0.0000, 3.5880, 0.0000, 0.0000,
7230.0717, 2.0000, -0.0000, 3.5882, 0.0000, 0.0000,
7231.0717, 3.0000, 1.1303, 3.5028, 0.0000, 0.0003,
7232.0717, 3.0000, 1.1467, 3.4845, 0.0000, 0.0006,
7233.0717, 3.0000, 1.1486, 3.4708, 0.0000, 0.0010,
7234.0717, 3.0000, 1.1469, 3.4590, 0.0000, 0.0013,
7235.0717, 3.0000, 1.1467, 3.4485, 0.0000, 0.0016,
7236.0717, 3.0000, 1.1467, 3.4394, 0.0000, 0.0019,
7237.0717, 3.0000, 1.1467, 3.4310, 0.0000, 0.0022,
7238.0717, 3.0000, 1.1467, 3.4235, 0.0000, 0.0025,
7239.0717, 3.0000, 1.1467, 3.4167, 0.0000, 0.0029,
7240.0717, 3.0000, 1.1467, 3.4102, 0.0000, 0.0032,
7241.0717, 3.0000, 1.1467, 3.4043, 0.0000, 0.0035,
7242.0717, 3.0000, 1.1467, 3.3990, 0.0000, 0.0038,
7243.0717, 3.0000, 1.1451, 3.3938, 0.0000, 0.0041,
7244.0717, 3.0000, 1.1464, 3.3891, 0.0000, 0.0045,
7245.0717, 3.0000, 1.1467, 3.3844, 0.0000, 0.0048,
7246.0717, 3.0000, 1.1467, 3.3801, 0.0000, 0.0051,
7247.0717, 3.0000, 1.1452, 3.3761, 0.0000, 0.0054,
7248.0717, 3.0000, 1.1477, 3.3722, 0.0000, 0.0057,
7249.0717, 3.0000, 1.1487, 3.3685, 0.0000, 0.0061,
7250.0717, 3.0000, 1.1473, 3.3649, 0.0000, 0.0064,
7251.0717, 3.0000, 1.1467, 3.3615, 0.0000, 0.0067,
7252.0717, 3.0000, 1.1467, 3.3584, 0.0000, 0.0070,
7253.0717, 3.0000, 1.1467, 3.3553, 0.0000, 0.0073,
7254.0717, 3.0000, 1.1467, 3.3523, 0.0000, 0.0076,
7255.0717, 3.0000, 1.1480, 3.3495, 0.0000, 0.0080,
7256.0717, 3.0000, 1.1475, 3.3466, 0.0000, 0.0083,
7257.0717, 3.0000, 1.1480, 3.3439, 0.0000, 0.0086,
7258.0717, 3.0000, 1.1475, 3.3413, 0.0000, 0.0089,
7259.0717, 3.0000, 1.1467, 3.3389, 0.0000, 0.0092,
7260.0717, 3.0000, 1.1456, 3.3366, 0.0000, 0.0096,
7261.0717, 3.0000, 1.1459, 3.3340, 0.0000, 0.0099,
7262.0717, 3.0000, 1.1467, 3.3316, 0.0000, 0.0102,
7263.0717, 3.0000, 1.1467, 3.3295, 0.0000, 0.0105,
7264.0717, 3.0000, 1.1478, 3.3272, 0.0000, 0.0108,
7265.0717, 3.0000, 1.1477, 3.3251, 0.0000, 0.0112,
7266.0717, 3.0000, 1.1467, 3.3230, 0.0000, 0.0115,
7267.0717, 3.0000, 1.1467, 3.3210, 0.0000, 0.0118,
7268.0717, 3.0000, 1.1467, 3.3191, 0.0000, 0.0121,
7269.0717, 3.0000, 1.1467, 3.3173, 0.0000, 0.0124,
7270.0717, 3.0000, 1.1467, 3.3154, 0.0000, 0.0127,
7271.0717, 3.0000, 1.1467, 3.3137, 0.0000, 0.0131,
7272.0717, 3.0000, 1.1467, 3.3119, 0.0000, 0.0134,
7273.0717, 3.0000, 1.1476, 3.3101, 0.0000, 0.0137,
7274.0717, 3.0000, 1.1480, 3.3084, 0.0000, 0.0140,
7275.0717, 3.0000, 1.1467, 3.3068, 0.0000, 0.0143,
7276.0717, 3.0000, 1.1467, 3.3052, 0.0000, 0.0147,
