time, step, current, voltage, chgAh, disAh
287.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
288.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
289.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
290.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
291.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
292.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
293.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
294.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
295.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
296.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
297.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
298.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
299.0011, 1.0000, -0.0000, 2.8723, 0.0000, 0.0000,
300.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
301.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
302.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
303.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
304.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
305.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
306.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
307.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
308.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
309.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
310.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
311.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
312.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
313.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
314.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
315.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
316.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
317.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
318.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
319.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
320.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
321.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
322.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
323.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
324.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
325.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
326.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
327.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
328.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
329.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
330.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
331.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
332.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
333.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
334.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
335.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
336.0011, 1.0000, -0.0000, 2.8722, 0.0000, 0.0000,
337.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
338.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
339.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
340.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
341.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
342.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
343.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
344.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
345.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
346.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
347.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
348.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
349.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
350.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
351.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
352.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
353.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
354.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
355.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
356.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
357.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
358.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
359.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
360.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
361.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
362.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
363.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
364.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
365.0011, 1.0000, -0.0000, 2.8721, 0.0000, 0.0000,
